Title,URL,Category,Cleaned_Title
File Handling,https://www.geeksforgeeks.org/file-handling-in-java/?ref=outind,Education,file handling
Computer Networks,https://www.geeksforgeeks.org/computer-network-tutorials/?ref=outind,Education,computer networks
Corporate Information,https://help.netflix.com/legal/corpinfo,Entertainment,corporate information
Amazon just announced the dates for Prime Day — here’s everything you need to know,/cnn-underscored/deals/prime-day-2024-06-25,News,amazon just announced the dates for prime day   here s everything you need to know
Urbanandsport/NurPhoto/Getty Images,/2024/06/24/travel/worlds-best-airline-2024-skytrax/index.html,News,urbanandsport nurphoto getty images
AP®︎/College Calculus BC,/math/ap-calculus-bc,Education,ap   college calculus bc
AP®︎/College Environmental Science,/science/ap-college-environmental-science,Education,ap   college environmental science
Software Development,https://www.geeksforgeeks.org/software-development/,Education,software development
Privacy,https://help.netflix.com/legal/privacy,Entertainment,privacy
Everyday savings are around the corner at Walmart,https://coupons.cnn.com/walmart,News,everyday savings are around the corner at walmart
Advertise,https://www.youtube.com/ads/,Entertainment,advertise
Redeem Gift Cards,/redeem,Entertainment,redeem gift cards
Redeem Gift Cards,/redeem,Entertainment,redeem gift cards
Divide and Conquer,https://www.geeksforgeeks.org/introduction-to-divide-and-conquer-algorithm-data-structure-and-algorithm-tutorials/?ref=outind,Education,divide and conquer
Sign Out,#,News,sign out
CS Subjects,https://www.geeksforgeeks.org/videos/category/cs-subjects/?ref=outindfooter,Education,cs subjects
Film & TV,/culture/film-tv,News,film   tv
Donate,https://donate.khanacademy.org/give/419869/#!/donation/checkout?c_src2=Webapp.header,Education,donate
Moment China's lunar probe lands back on EarthThe probe returned with the first ever samples from the Moon's unexplored far side.21 hrs agoAsia,/news/videos/cgrr57d7m8jo,News,moment china s lunar probe lands back on earththe probe returned with the first ever samples from the moon s unexplored far side 21 hrs agoasia
Test new features,/new,Entertainment,test new features
Kotlin,https://www.geeksforgeeks.org/kotlin-programming-language/?ref=outind,Education,kotlin
Donate,https://donate.khanacademy.org/give/419869/#!/donation/checkout?c_src2=Webapp.header,Education,donate
Test new features,/new,Entertainment,test new features
Copyright,https://www.youtube.com/about/copyright/,Entertainment,copyright
Radix Sort,https://www.geeksforgeeks.org/radix-sort/?ref=outind,Education,radix sort
Biodiversity,/cas-biodiversity,Education,biodiversity
Netflix Shop,https://netflix.shop/,Entertainment,netflix shop
Creators,https://www.youtube.com/creators/,Entertainment,creators
DevOps,https://www.geeksforgeeks.org/devops-tutorial/,Education,devops
"CNN Business



Show all",https://www.cnn.com/business,News,cnn business    show all
See all Arts & Humanities,/humanities,Education,see all arts   humanities
Latin America,/news/world/latin_america,News,latin america
Python File Handling,https://www.geeksforgeeks.org/file-handling-python/?ref=outind,Education,python file handling
Advertise,https://www.youtube.com/ads/,Entertainment,advertise
Privacy,https://help.netflix.com/legal/privacy,Entertainment,privacy
All Puzzles,https://www.geeksforgeeks.org/puzzles/?ref=outind,Education,all puzzles
Live TV,https://www.cnn.com/live-tv,News,live tv
Jobs,https://jobs.netflix.com/jobs,Entertainment,jobs
Java Programming Examples,https://www.geeksforgeeks.org/java-programming-examples/?ref=outind,Education,java programming examples
Policy & Safety,https://www.youtube.com/about/policies/,Entertainment,policy   safety
FAQ,https://help.netflix.com/support/412,Entertainment,faq
Azure,https://www.geeksforgeeks.org/microsoft-azure/?ref=outindfooter,Education,azure
Company-Wise Preparation Sheet,https://www.geeksforgeeks.org/must-coding-questions-company-wise/?ref=outind,Education,company wise preparation sheet
Engineering Maths,https://www.geeksforgeeks.org/engineering-mathematics-tutorials/?ref=outindfooter,Education,engineering maths
Queue Interface,https://www.geeksforgeeks.org/queue-interface-java/?ref=outind,Education,queue interface
Calculus,https://www.geeksforgeeks.org/math-calculus/?ref=outind,Education,calculus
Get ready for AP® Calculus,/math/get-ready-for-ap-calc,Education,get ready for ap  calculus
Data Visualisation Tutorial,https://www.geeksforgeeks.org/python-data-visualization-tutorial/?ref=outindfooter,Education,data visualisation tutorial
DSA Sheet for Beginners,https://www.geeksforgeeks.org/most-asked-dsa-interview-problems-for-beginners/?ref=outind,Education,dsa sheet for beginners
One Thing,https://www.cnn.com/audio/podcasts/one-thing,News,one thing
Middle school physics,/science/ms-physics,Education,middle school physics
How YouTube works,https://www.youtube.com/howyoutubeworks?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen,Entertainment,how youtube works
Corporate Information,https://help.netflix.com/legal/corpinfo,Entertainment,corporate information
Go Language,https://www.geeksforgeeks.org/golang/?ref=outind,Education,go language
Jobs,https://jobs.netflix.com/jobs,Entertainment,jobs
Jobs,https://jobs.netflix.com/jobs,Entertainment,jobs
FAQ,https://help.netflix.com/support/412,Entertainment,faq
Learners,/signup,Education,learners
Searching Algorithms,https://www.geeksforgeeks.org/searching-algorithms/?ref=outind,Education,searching algorithms
Machine Learning Tutorial,https://www.geeksforgeeks.org/machine-learning/?ref=outindfooter,Education,machine learning tutorial
Denmark finish second due to disciplinary record,https://www.bbc.com/sport/football/live/c977792vyznt,News,denmark finish second due to disciplinary record
Redeem Gift Cards,/redeem,Entertainment,redeem gift cards
Geometry,https://www.geeksforgeeks.org/geometry/?ref=outind,Education,geometry
Interface,https://www.geeksforgeeks.org/interfaces-in-java/?ref=outind,Education,interface
Hibernate Tutorial,https://www.geeksforgeeks.org/hibernate-tutorial/?ref=outind,Education,hibernate tutorial
Counting Sort,https://www.geeksforgeeks.org/counting-sort/?ref=outind,Education,counting sort
қазақ тілі,https://kk.khanacademy.org,Education,қазақ тілі
Random Password Generator,https://www.geeksforgeeks.org/random-password-generator/?ref=outindfooter,Education,random password generator
Cookie Preferences,#,Entertainment,cookie preferences
Sign In,/ca/login,Entertainment,sign in
Cookie Preferences,#,Entertainment,cookie preferences
Java,https://www.geeksforgeeks.org/explore?page=1&category=Java&itm_source=geeksforgeeks&itm_medium=main_header_outIndia&itm_campaign=DSA_Header,Education,java
Policy & Safety,https://www.youtube.com/about/policies/,Entertainment,policy   safety
Software Design Patterns,https://www.geeksforgeeks.org/software-design-patterns/?ref=outind,Education,software design patterns
JavaScript,https://www.geeksforgeeks.org/learn-javascript-js-roadmap-for-beginners/?ref=outind,Education,javascript
Divide and Conquer,https://www.geeksforgeeks.org/introduction-to-divide-and-conquer-algorithm-data-structure-and-algorithm-tutorials/?ref=outind,Education,divide and conquer
Biden targets Trump’s conviction as tensions ramp up ahead of debate,/2024/06/17/politics/campaign-biden-trump-supreme-court-race-analysis/index.html,News,biden targets trump s conviction as tensions ramp up ahead of debate
Euro 2024,/2024/06/25/sport/euro-2024-austria-netherlands-group-d-spt-intl/index.html,News,euro 2024
"'England can't afford to mismanage massive talents' - NevilleEngland ""cannot afford to mismanage"" their ""massive talents"" says Gary Neville after another underwhelming performance in a 0-0 draw with Slovenia.7 hrs agoEngland Men",/sport/football/articles/c511yqg0pxeo,News, england can t afford to mismanage massive talents    nevilleengland  cannot afford to mismanage  their  massive talents  says gary neville after another underwhelming performance in a 0 0 draw with slovenia 7 hrs agoengland men
Test new features,/new,Entertainment,test new features
"Dr. Gupta breaks down differences between age-related memory loss and dementia
1:49",/2024/06/20/health/video/doctor-gupta-on-call-alzheimers-memory-lead-cprog-digvid,News,dr  gupta breaks down differences between age related memory loss and dementia 1 49
How this fashion designer is reinventing American cool,/2024/06/21/style/amiri-menswear-paris-fashion-week/index.html,News,how this fashion designer is reinventing american cool
Americas,https://www.cnn.com/world/americas,News,americas
Java Apache POI Programs,https://www.geeksforgeeks.org/java-apache-poi-programs/?ref=outind,Education,java apache poi programs
Terms,/t/terms,Entertainment,terms
Legal Notices,https://help.netflix.com/legal/notices,Entertainment,legal notices
Privacy,https://help.netflix.com/legal/privacy,Entertainment,privacy
Growth mindset,/partner-content/learnstorm-growth-mindset-activities-us,Education,growth mindset
Audio,https://www.bbc.co.uk/sounds,News,audio
Speed Test,https://fast.com,Entertainment,speed test
Iterator,https://www.geeksforgeeks.org/iterators-in-java/?ref=outind,Education,iterator
Test new features,/new,Entertainment,test new features
Terms,/t/terms,Entertainment,terms
"•
          Video
        
2:05



CNN",/2024/06/25/politics/video/trump-biden-debate-prep-style-caputo-ebof-digvid,News,            video          2 05    cnn
Science & Health,/innovation/science,News,science   health
Sign In,/ca/login,Entertainment,sign in
ဗမာ,https://my.khanacademy.org,Education,ဗမ 
Legal Notices,https://help.netflix.com/legal/notices,Entertainment,legal notices
How YouTube works,https://www.youtube.com/howyoutubeworks?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen,Entertainment,how youtube works
Statistics,https://www.geeksforgeeks.org/statistics/?ref=outind,Education,statistics
FAQ,https://help.netflix.com/support/412,Entertainment,faq
SQL Interview Questions,https://www.geeksforgeeks.org/sql-interview-questions/?ref=outind,Education,sql interview questions
Markets Now,https://www.cnn.com/specials/investing/markets-now,News,markets now
Spring Tutorial,https://www.geeksforgeeks.org/spring/?ref=outind,Education,spring tutorial
Mairo Cinquetti/NurPhoto/Shutterstock,/2024/06/19/tech/openai-shuts-down-ai-mayor/index.html,News,mairo cinquetti nurphoto shutterstock
Currency Converter,https://www.geeksforgeeks.org/currency-converter/?ref=outindfooter,Education,currency converter
Machine Learning,https://www.geeksforgeeks.org/machine-learning/?ref=outind,Education,machine learning
Terms,/t/terms,Entertainment,terms
Terms,/t/terms,Entertainment,terms
Scala,https://www.geeksforgeeks.org/scala-programming-language/?ref=outind,Education,scala
Meridith Edwards/CNN,/2024/06/25/us/patrick-braxton-newbern-alabama-mayor-settlement-reaj/index.html,News,meridith edwards cnn
Selection Sort,https://www.geeksforgeeks.org/selection-sort/?ref=outind,Education,selection sort
Linux Shell Scripting,https://www.geeksforgeeks.org/introduction-linux-shell-shell-scripting/?ref=outind,Education,linux shell scripting
Only on Netflix,https://www.netflix.com/ca/browse/genre/839338,Entertainment,only on netflix
High Level Design,https://www.geeksforgeeks.org/what-is-high-level-design-learn-system-design/?ref=outindfooter,Education,high level design
The screen tech that can do almost anything,/news/articles/c4nn6z6z4ypo,News,the screen tech that can do almost anything
Biden administration moves toward allowing American military contractors to deploy to Ukraine,/2024/06/25/politics/biden-administration-american-military-contractors-ukraine/index.html,News,biden administration moves toward allowing american military contractors to deploy to ukraine
Creators,https://www.youtube.com/creators/,Entertainment,creators
Get ready for 7th grade,/math/get-ready-for-7th-grade,Education,get ready for 7th grade
Growth mindset,/partner-content/learnstorm-growth-mindset-activities-us,Education,growth mindset
Jobs,https://jobs.netflix.com/jobs,Entertainment,jobs
Boat trippers capture playful pod of dolphinsPassengers on the Yorkshire Belle were treated to the spectacular sight of a pod of dolphins.18 hrs ago,/news/videos/c3ggvr34l37o,News,boat trippers capture playful pod of dolphinspassengers on the yorkshire belle were treated to the spectacular sight of a pod of dolphins 18 hrs ago
Programming,https://www.geeksforgeeks.org/programming-tutorial/,Education,programming
